4920;Norwood Light Broadband;Norwood, MA;2024-04-23T22:15:58.965873Z;22.831105730122907;18.261;256009759.06519362;26254731.076310847;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-23T22:39:46.643811Z;22.831105730122907;24.629;84816533.40927829;26073781.802507263;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-23T22:54:46.299688Z;22.831105730122907;18.879;242579053.11580056;25923293.524557624;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-23T22:56:15.532044Z;22.831105730122907;14.084;221095950.62896222;26481144.835424367;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-23T23:05:01.477462Z;22.831105730122907;16.876;136026284.58624247;25234724.272606846;;146.115.165.181
56849;Hub66;Manchester, NH;2024-04-24T01:36:12.419823Z;68.74523168620193;22.206;14489112.799475791;26213908.09120686;;146.115.165.181
56849;Hub66;Manchester, NH;2024-04-24T01:41:48.552249Z;68.74523168620193;17.422;75089802.59559195;26421284.327123687;;146.115.165.181
56849;Hub66;Manchester, NH;2024-04-24T02:18:49.408228Z;68.74523168620193;20.025;159734305.30923614;25979458.30014932;;146.115.165.181
56849;Hub66;Manchester, NH;2024-04-24T02:22:59.522278Z;68.74523168620193;18.708;147301176.41380075;26120938.95228858;;146.115.165.181
60283;GoNetspeed;East Hartford, CT;2024-04-24T13:05:01.643599Z;133.18659431624056;32.977;36720288.411676355;26508031.140151657;;146.115.165.181
44497;Vermont Telephone Company;Springfield, VT;2024-04-25T01:38:08.494661Z;142.27400438328542;25.518;40993383.20852437;25877623.95933056;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T13:05:01.994207Z;22.831105730122907;20.734;186881411.22141626;26777266.727903973;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T13:23:27.452246Z;22.831105730122907;16.416;137130350.95273873;26219188.773811538;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T13:24:22.468343Z;22.831105730122907;15.289;154470931.31214768;25373888.73607968;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T13:26:16.669638Z;22.831105730122907;15.512;178684317.86307967;26589416.488406617;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T13:28:39.360008Z;22.831105730122907;16.087;120153804.74571492;26162567.0708675;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T13:31:56.177130Z;22.831105730122907;16.039;160438487.77033198;26233709.098670192;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T13:43:19.622806Z;22.831105730122907;18.129;176060989.53769472;23730387.229617372;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T14:05:02.208880Z;22.831105730122907;18.549;169307547.1838669;26334889.230151765;;146.115.165.181
44497;Vermont Telephone Company;Springfield, VT;2024-04-25T15:05:02.291506Z;142.27400438328542;19.112;238740649.3952516;26566475.806612052;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T16:05:01.581681Z;22.831105730122907;24.063;150249166.29275092;26717869.91806543;;146.115.165.181
4920;Norwood Light Broadband;Norwood, MA;2024-04-25T17:05:01.592540Z;22.831105730122907;17.12;132532879.40866522;24498486.96723239;;146.115.165.181
56849;Hub66;Manchester, NH;2024-04-25T18:05:01.939463Z;68.74523168620193;18.819;158520493.77988443;25777315.48904486;;146.115.165.181
56849;Hub66;Manchester, NH;2024-04-25T19:05:01.626337Z;68.74523168620193;17.426;162119226.03765962;26086462.63594547;;146.115.165.181
1774;Comcast;Boston, MA;2024-04-25T20:05:01.991061Z;15.554902089256238;16.45;248335814.44064736;26369595.392190527;;146.115.165.181
18687;GoNetspeed;West Hartford, CT;2024-04-25T21:05:01.689122Z;142.4184089825602;30.281;123666756.10094479;26068724.763188746;;146.115.165.181
18687;GoNetspeed;West Hartford, CT;2024-04-25T21:46:57.330691Z;142.4184089825602;24.229;225751610.61972067;26014109.964426152;;146.115.165.181
18687;GoNetspeed;West Hartford, CT;2024-04-25T21:48:03.140005Z;142.4184089825602;23.257;181643047.1070197;26237441.63774046;;146.115.165.181
